client_code;installment;first_amount_spent;number_of_products;Y;center;age51_89;age36_50;dim_big;dim_medium;age15_35;sex;north;south_and_islands;dim_small
95324941;1;3700000;5;1;1;0;1;0;1;0;0;0;0;0
95326413;1;582000;1;0;1;0;0;0;0;1;0;0;0;1
95327266;0;580000;1;0;1;0;0;0;1;1;0;0;0;0
95327398;1;759000;1;0;1;0;1;0;1;0;1;0;0;0
95328130;0;470000;1;0;0;0;0;0;1;1;0;1;0;0
95330100;0;720000;1;0;0;0;1;0;1;0;1;0;1;0
9534778E;1;760000;1;0;1;0;1;0;1;0;1;0;0;0
95353062;0;930000;2;0;0;0;1;0;1;0;1;1;0;0
95353119;0;790000;1;0;0;0;1;0;1;0;1;1;0;0
95353208;1;790000;1;1;0;0;0;0;1;1;1;1;0;0
95359516;0;690000;1;0;0;0;1;0;1;0;1;0;1;0
95359540;0;910000;1;0;0;0;0;0;1;1;0;0;1;0
9535994E;0;618000;1;0;0;0;1;0;1;0;0;0;1;0
95360654;1;3700000;3;0;0;1;0;0;1;0;1;0;1;0
95360808;1;3700000;5;1;0;0;1;0;1;0;1;0;1;0
95361278;0;790000;1;0;0;0;0;0;1;1;1;1;0;0
95361979;0;3700000;5;1;0;0;0;0;1;1;0;1;0;0
95362177;0;430000;2;1;0;0;1;0;1;0;1;1;0;0
95363408;0;710000;1;0;0;0;0;0;1;1;0;1;0;0
95364226;0;525000;1;0;0;1;0;0;1;0;0;1;0;0
95369155;0;560000;1;0;0;1;0;0;0;0;1;1;0;1
95369805;0;3700000;5;1;0;1;0;0;0;0;1;1;0;1
95372091;0;420000;2;0;0;0;0;0;0;1;1;1;0;1
95372490;0;960000;2;1;0;1;0;0;0;0;1;1;0;1
95374434;0;790000;1;0;0;0;0;0;1;1;1;1;0;0
95374647;1;790000;1;0;0;1;0;0;1;0;1;1;0;0
95374884;1;440000;2;1;0;1;0;0;1;0;0;1;0;0
95377328;0;525000;2;0;0;1;0;0;1;0;0;1;0;0
95378960;0;973000;1;0;0;1;0;0;1;0;1;1;0;0
95381473;0;582000;1;0;0;0;1;0;1;0;0;1;0;0
95382186;0;100000;1;0;0;0;1;0;1;0;1;1;0;0
95385789;0;545000;1;0;0;0;1;1;0;0;0;1;0;0
95389075;0;790000;1;0;1;0;0;0;0;1;1;0;0;1
95391835;1;536000;2;1;1;1;0;0;0;0;0;0;0;1
9539186E;0;449000;2;1;1;0;0;0;0;1;0;0;0;1
95400923;0;984000;1;1;0;0;1;1;0;0;1;0;1;0
95402500;0;3700000;4;1;0;0;0;0;0;1;1;0;1;1
95402675;0;3700000;5;0;1;0;1;0;1;0;1;0;0;0
95402837;0;3700000;5;1;1;0;1;0;1;0;1;0;0;0
9540435E;1;1090000;3;1;1;0;1;0;1;0;1;0;0;0
95407596;1;700000;2;0;0;0;1;0;0;0;0;1;0;1
95412581;1;3700000;6;0;0;0;1;0;0;0;0;1;0;1
95416579;1;750000;1;1;0;0;0;0;0;1;0;1;0;1
95417559;0;498000;2;0;0;0;0;0;0;1;0;1;0;1
95418008;0;525000;2;1;0;0;1;0;0;0;0;1;0;1
95428321;1;3700000;5;1;0;0;1;0;1;0;1;0;1;0
95428895;1;710000;1;0;0;0;1;0;0;0;1;0;1;1
95429581;1;3700000;4;1;0;1;0;0;1;0;1;0;1;0
95430008;0;599000;1;0;0;0;0;0;1;1;1;0;1;0
95430342;0;1498000;2;0;0;0;1;0;1;0;1;0;1;0
95430822;0;3700000;4;0;0;0;0;0;1;1;1;0;1;0
95431608;0;690000;2;0;0;0;0;0;1;1;1;0;1;0
95432418;0;525000;2;0;0;0;0;0;1;1;0;0;1;0
95432485;0;800000;1;0;0;0;0;0;1;1;1;0;1;0
95432663;1;959900;2;0;0;0;0;0;1;1;1;0;1;0
95440445;0;1380000;2;0;0;0;0;0;1;1;1;1;0;0
9544100E;1;316000;2;0;0;0;1;0;1;0;0;1;0;0
95441174;0;700000;1;0;0;0;0;0;1;1;0;1;0;0
95445528;1;664000;1;0;0;0;0;0;1;1;1;1;0;0
95445552;0;525000;1;0;0;0;1;0;1;0;0;1;0;0
95450882;0;490000;2;0;0;1;0;0;1;0;0;1;0;0
9545120E;0;594000;1;0;0;1;0;0;1;0;1;1;0;0
95457372;0;435000;2;0;0;1;0;1;0;0;0;1;0;0
95458816;1;3700000;5;1;0;0;1;0;1;0;0;1;0;0
95459170;0;316000;2;0;0;0;0;0;1;1;0;1;0;0
95459278;0;309000;3;0;0;0;1;0;1;0;1;1;0;0
95463283;0;725000;1;0;1;0;1;0;1;0;0;0;0;0
95463321;0;3700000;3;1;1;1;0;0;1;0;1;0;0;0
95464417;0;710000;1;0;1;0;1;0;1;0;0;0;0;0
95464735;0;290000;1;0;1;0;1;0;1;0;0;0;0;0
95466673;0;3500000;5;0;0;0;1;0;1;0;1;0;1;0
95483845;0;690000;2;0;1;0;0;0;1;1;1;0;0;0
9548535E;0;828000;1;0;1;1;0;0;1;0;0;0;0;0
95485562;1;1130000;2;0;1;0;0;0;1;1;1;0;0;0
95486291;0;435000;2;0;1;1;0;0;1;0;1;0;0;0
95487166;0;710000;1;0;1;0;0;0;1;1;0;0;0;0
95488766;0;150000;1;1;0;0;1;1;0;0;1;0;1;0
95488812;0;150000;5;0;0;0;1;1;0;0;1;0;1;0
95488936;0;740000;1;0;0;0;0;1;0;1;0;1;0;0
95489630;1;525000;4;0;0;0;0;1;0;1;1;0;1;0
9548972E;0;525000;1;0;0;0;1;1;0;0;1;0;1;0
95490558;0;800000;1;0;0;0;0;1;0;1;0;0;1;0
95490671;0;490000;2;0;0;0;0;1;0;1;1;0;1;0
95490876;0;710000;1;0;0;0;1;1;0;0;1;0;1;0
95492283;0;1833000;1;0;0;0;1;1;0;0;1;0;1;0
9549233E;1;3700000;5;1;0;0;0;1;0;1;1;0;1;0
95492976;0;436000;1;0;0;0;0;1;0;1;0;0;1;0
95502270;1;3700000;5;0;0;0;0;0;0;1;1;0;1;1
95502610;0;290000;1;0;0;0;1;0;0;0;1;0;1;1
95503978;0;710000;1;0;0;0;0;0;1;1;0;0;1;0
9550723E;0;435000;2;0;1;0;0;0;0;1;0;0;0;1
95507671;0;3700000;5;1;1;0;0;0;0;1;1;0;0;1
95508805;0;973000;1;0;1;0;1;0;0;0;1;0;0;1
95509054;0;380000;1;0;1;0;1;0;0;0;1;0;0;1
95514724;0;449000;2;0;0;0;0;0;0;1;1;1;0;1
95514767;0;617000;1;0;0;1;0;0;0;0;1;1;0;1
95518738;0;290000;1;0;0;0;0;0;1;1;1;0;1;0
95518975;0;710000;1;0;0;0;1;0;1;0;0;0;1;0
95519394;0;525000;1;0;0;0;0;0;1;1;0;0;1;0
95519920;0;618000;1;0;0;1;0;0;1;0;1;0;1;0
95522417;0;690000;1;0;0;1;0;0;1;0;0;1;0;0
95523219;0;3700000;5;1;0;0;1;0;1;0;0;1;0;0
95523839;1;546000;2;1;0;0;0;0;1;1;0;1;0;0
95532234;1;1070000;2;0;0;1;0;0;0;0;1;1;0;1
95535179;0;790000;1;0;0;0;0;0;0;1;1;0;1;1
95540067;0;650000;2;0;0;1;0;0;0;0;1;1;0;1
95541373;1;1070000;2;1;0;1;0;0;1;0;1;0;1;0
95541861;1;1503000;3;1;0;1;0;0;1;0;1;1;0;0
95544313;1;470000;1;1;0;0;1;0;0;0;1;0;1;1
95545522;1;3700000;4;1;1;0;0;0;0;1;0;0;0;1
95545964;0;280000;1;0;0;1;0;0;0;0;1;1;0;1
95547681;0;3700000;4;1;1;0;1;0;0;0;0;0;0;1
95549676;0;750000;1;0;0;0;1;0;0;0;1;0;1;1
95551875;0;525000;1;0;0;0;0;1;0;1;0;0;1;0
95552022;0;710000;1;0;0;1;0;1;0;0;0;0;1;0
95552081;0;710000;1;0;0;0;0;1;0;1;0;0;1;0
95552162;1;3700000;4;1;0;0;0;1;0;1;0;0;1;0
95552340;0;290000;1;0;0;0;1;1;0;0;0;0;1;0
95552987;1;618000;1;1;0;1;0;1;0;0;1;0;1;0
95553150;0;536000;2;0;0;1;0;1;0;0;1;0;1;0
95553304;0;3700000;4;0;0;0;1;1;0;0;1;0;1;0
95553339;1;803000;4;1;0;0;1;1;0;0;0;0;1;0
95553673;0;410000;2;0;0;1;0;1;0;0;1;0;1;0
95553797;0;690000;2;0;0;0;0;1;0;1;1;0;1;0
95555005;0;290000;1;0;0;0;1;1;0;0;0;0;1;0
95555110;0;710000;1;0;0;0;0;0;1;1;0;1;0;0
95555307;0;525000;1;0;0;0;0;0;1;1;0;1;0;0
95555501;0;984000;1;0;0;0;1;0;1;0;1;1;0;0
95555625;0;710000;2;0;0;0;0;0;1;1;0;1;0;0
95557016;0;1121000;2;1;0;0;1;0;1;0;0;1;0;0
95558098;0;780000;1;0;0;0;0;0;1;1;0;1;0;0
95558683;1;525000;2;1;0;0;1;0;1;0;0;1;0;0
95560777;1;3700000;4;1;0;0;1;0;1;0;1;0;1;0
95560866;0;525000;1;0;0;0;1;0;1;0;0;0;1;0
95561706;0;290000;1;0;0;0;1;0;1;0;0;0;1;0
95561978;1;583000;2;0;0;0;0;0;1;1;1;0;1;0
95563601;1;700000;1;0;0;0;0;0;1;1;0;0;1;0
95563652;0;582000;1;0;0;0;1;0;1;0;0;0;1;0
95563962;1;740000;3;1;0;0;0;0;1;1;0;0;1;0
95565213;0;1071000;2;0;1;0;0;0;0;1;0;0;0;1
95566716;1;3500000;4;0;1;0;0;0;0;1;0;0;0;1
9557753E;0;800000;1;0;0;0;1;1;0;0;0;0;1;0
9558790E;0;583000;2;0;0;0;1;0;1;0;1;1;0;0
95588019;1;3700000;4;1;0;0;0;0;1;1;1;1;0;0
95588329;0;525000;1;1;0;0;0;0;1;1;0;1;0;0
95589635;0;617000;1;1;0;1;0;0;1;0;1;1;0;0
95590498;0;450000;2;0;0;0;1;0;1;0;1;1;0;0
95591613;1;3700000;5;0;0;0;0;0;1;1;1;1;0;0
95592776;1;4318000;5;1;0;0;1;0;1;0;1;1;0;0
95592954;0;525000;1;0;0;0;0;0;1;1;1;1;0;0
95593233;1;580000;1;0;0;1;0;0;1;0;0;1;0;0
95594574;0;536000;2;0;0;0;0;0;1;1;0;1;0;0
95598553;0;436000;1;0;0;1;0;0;0;0;0;0;1;1
95603301;0;1476711;2;0;0;0;1;0;1;0;1;0;1;0
95604057;0;690000;1;0;0;0;1;1;0;0;1;1;0;0
95605487;0;710000;1;0;0;0;1;1;0;0;0;1;0;0
95605916;0;406000;2;0;0;1;0;1;0;0;1;1;0;0
95607218;0;580000;1;0;0;0;0;0;1;1;0;1;0;0
95609016;0;410000;2;0;0;0;0;0;1;1;1;1;0;0
95609555;0;449000;2;0;0;0;0;0;1;1;0;1;0;0
95612319;0;406000;2;0;0;0;0;1;0;1;1;0;1;0
95614338;0;811000;2;0;0;1;0;1;0;0;1;0;1;0
95616861;0;3700000;5;0;0;0;1;1;0;0;1;0;1;0
95617418;1;3700000;4;1;0;0;1;0;0;0;1;0;1;1
95619038;1;3700000;5;1;0;0;1;0;1;0;1;0;1;0
95619402;1;435000;2;1;0;1;0;0;1;0;1;0;1;0
95620303;1;3700000;5;0;0;0;0;0;1;1;0;0;1;0
95620826;0;900000;2;0;0;0;1;0;0;0;1;0;1;1
95627510;1;583000;2;0;1;1;0;0;1;0;1;0;0;0
95627995;0;316000;2;0;1;0;1;0;1;0;0;0;0;0
9562838E;0;617000;1;0;1;0;1;0;1;0;1;0;0;0
95638237;0;583000;2;0;0;0;1;0;1;0;1;0;1;0
95639365;0;316000;2;0;0;0;0;0;1;1;0;1;0;0
95639861;0;536000;2;0;0;0;1;0;1;0;1;1;0;0
95642269;0;525000;1;0;0;1;0;0;0;0;1;0;1;1
95642765;1;3700000;4;1;0;0;0;0;0;1;1;0;1;1
95646906;0;487000;2;0;0;0;0;0;0;1;0;0;1;1
95651373;0;1600000;1;0;0;0;1;0;1;0;1;1;0;0
95652175;0;710000;1;0;0;1;0;0;1;0;0;0;1;0
95654461;0;525000;1;0;0;0;0;0;1;1;1;0;1;0
95657347;0;910000;1;0;0;0;1;0;1;0;1;0;1;0
95657932;0;800000;1;0;0;1;0;0;0;0;1;0;1;1
9565867E;0;690000;1;0;1;1;0;1;0;0;0;0;0;0
95659323;0;240000;1;0;0;0;0;0;1;1;1;1;0;0
95662995;0;1476711;2;0;0;0;0;0;0;1;1;1;0;1
9566792E;0;1476711;2;0;0;0;0;0;0;1;1;1;0;1
95668837;0;1476711;2;0;0;0;1;1;0;0;1;1;0;0
95670149;1;1100000;1;0;0;0;1;0;0;0;1;1;0;1
95672389;0;1215000;2;0;0;0;1;0;1;0;0;1;0;0
95672400;0;525000;1;0;0;0;1;0;1;0;1;0;1;0
95673024;0;290000;1;0;0;1;0;0;1;0;1;0;1;0
95674799;0;525000;1;1;1;1;0;1;0;0;1;0;0;0
9567537E;1;710000;1;1;0;0;0;0;1;1;0;0;1;0
95676465;0;710000;1;1;0;0;1;0;1;0;1;0;1;0
95676740;0;690000;1;0;0;0;0;0;1;1;1;1;0;0
95682740;0;1616000;3;0;0;0;0;0;1;1;0;0;1;0
95685294;1;3700000;5;0;0;0;1;0;1;0;1;0;1;0
95685340;1;780000;1;0;0;0;0;0;1;1;1;0;1;0
9568610E;1;3700000;4;1;0;0;0;0;1;1;0;0;1;0
95691138;0;3700000;5;0;0;0;1;0;1;0;1;1;0;0
9569501E;0;690000;1;0;0;0;0;0;0;1;1;1;0;1
95695141;0;1476711;1;0;0;0;1;0;1;0;1;0;1;0
9569837E;0;710000;1;0;0;1;0;0;0;0;1;0;1;1
95700005;0;910000;1;0;1;0;1;1;0;0;1;0;0;0
9570017E;0;583000;2;0;0;0;1;0;0;0;0;1;0;1
95700706;0;1374000;2;0;0;0;0;0;1;1;1;1;0;0
95700714;0;690000;1;0;0;0;0;0;1;1;1;1;0;0
95701540;0;490000;2;0;0;1;0;0;0;0;1;1;0;1
95701788;0;525000;1;0;0;0;0;0;1;1;1;1;0;0
95703268;0;580000;1;0;0;0;1;0;0;0;1;1;0;1
95704566;0;290000;1;1;1;1;0;1;0;0;0;0;0;0
95704949;1;3700000;4;1;0;0;0;0;1;1;1;0;1;0
95705074;1;3700000;4;1;0;0;1;0;1;0;1;0;1;0
95705368;1;3700000;4;1;0;0;0;0;1;1;1;0;1;0
95705953;0;3700000;4;1;0;0;1;0;0;0;1;0;1;1
95706860;0;1271000;2;0;0;0;0;0;0;1;1;0;1;1
95708324;0;973000;1;0;0;1;0;0;1;0;1;1;0;0
95713891;0;498000;2;0;0;0;0;0;0;1;1;0;1;1
95716378;0;410000;2;0;1;1;0;0;1;0;0;0;0;0
95718176;0;429000;4;0;1;0;1;0;0;0;1;0;0;1
95718834;1;689000;1;0;1;0;0;0;1;1;0;0;0;0
95718990;1;3700000;4;1;1;0;1;0;1;0;1;0;0;0
95719512;0;780000;1;0;1;0;1;0;1;0;1;0;0;0
95719687;1;805000;1;0;1;0;1;0;1;0;1;0;0;0
95721363;0;435000;2;0;0;0;1;0;1;0;0;0;1;0
95721681;0;435000;2;0;0;0;0;0;1;1;0;0;1;0
95721908;1;487000;2;1;0;0;0;0;1;1;0;0;1;0
95722491;1;700000;1;1;0;0;1;0;1;0;1;0;1;0
95726438;0;582000;1;0;0;1;0;0;1;0;0;0;1;0
95730834;0;536000;2;0;0;0;0;0;1;1;1;0;1;0
95731024;0;725000;1;0;0;0;0;0;1;1;0;0;1;0
95732020;0;617000;1;0;0;0;0;0;1;1;1;0;1;0
95739637;0;436000;1;0;0;0;0;1;0;1;0;0;1;0
95739769;1;751000;3;0;0;0;0;0;1;1;1;0;1;0
95739793;1;670000;1;0;0;1;0;0;1;0;0;0;1;0
95740724;1;536000;2;0;0;1;0;1;0;0;1;0;1;0
95741194;0;964000;2;0;0;0;0;1;0;1;1;0;1;0
95741216;1;3700000;4;0;0;1;0;1;0;0;1;0;1;0
95742360;1;449000;2;0;0;0;0;1;0;1;1;0;1;0
95742638;0;617000;1;0;0;0;1;1;0;0;1;0;1;0
95742891;0;465000;1;0;0;1;0;1;0;0;1;0;1;0
95743464;0;536000;2;0;0;0;0;1;0;1;0;0;1;0
95744029;0;740000;3;0;0;0;0;1;0;1;1;0;1;0
95749950;0;449000;2;0;0;0;0;0;0;1;0;1;0;1
95750320;1;316000;2;0;0;0;0;0;0;1;0;0;1;1
95751440;0;828000;1;0;0;1;0;0;1;0;1;1;0;0
95752269;0;380000;1;0;0;0;1;0;1;0;1;1;0;0
95753753;1;3700000;6;0;0;1;0;0;1;0;0;1;0;0
95754970;0;695000;3;0;0;1;0;0;1;0;1;1;0;0
95755241;1;553000;3;0;0;1;0;0;1;0;0;1;0;0
95755373;1;695000;3;1;0;1;0;0;1;0;1;1;0;0
95757341;1;3700000;5;0;1;1;0;1;0;0;1;0;0;0
95757619;0;3700000;4;0;1;0;1;1;0;0;1;0;0;0
95759085;0;436000;1;0;1;0;0;1;0;1;0;0;0;0
95759328;0;617000;1;0;1;0;1;1;0;0;1;0;0;0
95760415;0;582000;1;0;1;0;0;1;0;1;0;0;0;0
95760512;0;546000;2;0;1;0;1;1;0;0;1;0;0;0
95760814;0;546000;2;0;1;0;0;0;1;1;1;0;0;0
95761659;1;546000;2;0;1;0;0;1;0;1;1;0;0;0
95762140;0;796000;1;0;0;1;0;0;1;0;1;1;0;0
95762531;1;546000;2;0;0;1;0;0;1;0;0;1;0;0
95762590;0;546000;2;0;0;0;0;0;1;1;0;1;0;0
95762817;1;690000;2;0;0;0;0;0;1;1;1;1;0;0
95763562;1;3700000;4;1;0;0;1;0;1;0;1;1;0;0
95764275;1;3700000;4;1;0;0;1;1;0;0;1;0;1;0
95765379;0;465000;1;0;0;1;0;0;0;0;1;0;1;1
95765662;0;582000;1;0;0;1;0;1;0;0;1;0;1;0
95766251;0;546000;2;0;0;1;0;1;0;0;0;0;1;0
95766480;1;926000;3;0;0;1;0;1;0;0;1;0;1;0
95766901;0;617000;1;0;0;0;1;0;0;0;1;0;1;1
9576741E;1;3700000;7;0;0;0;0;1;0;1;1;0;1;0
95768009;1;772000;1;0;0;0;1;1;0;0;0;0;1;0
9576979E;0;617000;1;0;0;0;0;0;1;1;1;1;0;0
95769838;0;130000;1;1;0;0;1;0;1;0;1;1;0;0
95774726;1;3700000;5;1;0;0;1;1;0;0;0;1;0;0
9577484E;0;690000;2;0;0;1;0;1;0;0;1;1;0;0
95775277;1;3700000;4;1;0;0;1;1;0;0;1;1;0;0
95775587;1;3700000;4;1;0;0;1;1;0;0;0;1;0;0
95775870;0;599000;1;1;0;0;1;1;0;0;0;1;0;0
95776966;1;3700000;4;0;0;0;1;1;0;0;0;1;0;0
9577744E;0;316000;2;0;0;0;1;1;0;0;0;0;1;0
95778306;0;902000;2;0;0;0;0;1;0;1;0;0;1;0
95778888;1;3700000;4;1;0;0;0;1;0;1;1;0;1;0
95779574;0;771000;3;0;0;0;0;1;0;1;0;0;1;0
95779825;0;740000;3;0;0;0;1;1;0;0;1;0;1;0
95782257;0;290000;2;0;0;0;1;0;0;0;1;1;0;1
95784667;1;449000;2;1;0;0;1;0;0;0;0;1;0;1
95798102;0;3700000;5;0;1;0;1;0;1;0;1;0;0;0
95799419;1;760000;1;0;0;0;0;1;0;1;1;0;1;0
95799672;0;498000;2;0;1;1;0;0;1;0;0;0;0;0
95802169;0;3700000;4;1;0;0;1;0;1;0;1;0;1;0
95802576;1;3700000;4;1;0;0;0;0;1;1;0;0;1;0
9580501E;0;1037000;1;0;0;0;0;0;1;1;1;0;1;0
95805451;1;3700000;4;1;0;0;1;0;1;0;1;0;1;0
95806458;1;3700000;5;0;0;0;1;0;1;0;1;0;1;0
95810463;0;330000;1;0;0;1;0;1;0;0;0;1;0;0
9581051E;1;1990000;1;1;0;0;0;1;0;1;1;1;0;0
95811419;0;1090000;4;1;0;0;1;1;0;0;1;1;0;0
95812393;0;690000;2;1;0;0;1;1;0;0;1;1;0;0
95813438;0;690000;2;1;0;1;0;1;0;0;1;1;0;0
95813608;1;3700000;5;1;0;0;0;1;0;1;1;1;0;0
95814728;0;800000;1;0;0;0;0;1;0;1;1;1;0;0
95814760;0;525000;2;1;0;0;1;1;0;0;0;1;0;0
9581664E;0;617000;1;0;1;0;1;1;0;0;0;0;0;0
95817522;0;1634000;5;1;1;1;0;1;0;0;1;0;0;0
95818367;0;3700000;5;0;1;0;0;1;0;1;0;0;0;0
95818901;1;5100000;5;1;1;0;1;1;0;0;1;0;0;0
9581907E;0;690000;2;0;1;0;0;1;0;1;1;0;0;0
95819525;0;690000;2;0;1;0;0;1;0;1;1;0;0;0
95823220;1;3700000;4;0;0;0;1;0;1;0;1;0;1;0
95827277;0;1236000;1;0;1;0;1;0;1;0;0;0;0;0
95827323;1;3700000;4;0;0;0;1;0;1;0;0;0;1;0
95836411;1;772000;1;1;1;1;0;0;1;0;0;0;0;0
95839119;0;1037000;1;0;1;0;1;0;1;0;1;0;0;0
95885560;0;3700000;4;0;1;0;1;0;0;0;1;0;0;1
95886974;0;1400000;2;1;0;1;0;0;1;0;1;1;0;0
95887423;0;710000;1;1;0;0;0;0;0;1;0;1;0;1
95888233;0;525000;1;0;0;0;1;1;0;0;1;1;0;0
95891803;0;3700000;4;1;0;1;0;0;0;0;1;0;1;1
95892591;1;3700000;3;1;1;0;1;1;0;0;0;0;0;0
95894128;0;1090000;4;1;0;0;1;0;0;0;1;0;1;1
95894292;0;340000;1;0;0;0;1;0;0;0;0;0;1;1
95895833;0;3700000;5;0;0;0;1;0;0;0;1;0;1;1
9589635E;0;690000;1;0;0;0;1;0;1;0;1;1;0;0
95896961;0;640000;2;0;0;0;1;0;0;0;1;1;0;1
9589828E;0;973000;1;0;0;1;0;0;0;0;1;1;0;1
95898581;0;406000;2;0;0;0;1;0;0;0;0;0;1;1
95898913;1;3700000;5;1;0;0;1;0;1;0;0;1;0;0
95899979;0;640000;2;0;0;0;1;0;0;0;1;1;0;1
95900853;0;780000;1;0;0;0;1;1;0;0;0;1;0;0
96001313;1;586000;1;1;1;1;0;0;1;0;0;0;0;0
96001569;0;316000;2;0;0;0;0;0;0;1;0;1;0;1
96002743;0;760000;1;0;0;0;0;0;1;1;1;1;0;0
96003669;0;617000;1;0;0;0;0;0;1;1;1;1;0;0
96005084;0;536000;2;0;0;0;0;0;1;1;1;1;0;0
96010770;1;3700000;5;1;1;0;1;1;0;0;1;0;0;0
96012056;0;805000;1;0;0;0;0;0;0;1;0;0;1;1
96012234;0;250000;1;0;0;0;1;0;1;0;0;1;0;0
96013516;1;1521000;2;1;0;0;1;0;1;0;1;1;0;0
96014784;0;902000;2;0;0;0;0;0;0;1;0;0;1;1
96015241;0;725000;1;1;0;0;1;0;1;0;1;1;0;0
96016876;0;1215000;2;0;0;0;1;1;0;0;1;1;0;0
96018739;0;436000;1;0;0;0;0;0;1;1;1;1;0;0
96020806;0;796000;1;1;0;0;1;0;1;0;1;0;1;0
96021241;0;582000;1;0;0;0;0;0;1;1;0;1;0;0
96021500;0;3700000;4;1;1;0;0;0;0;1;0;0;0;1
96023384;1;617000;1;0;0;0;1;1;0;0;1;1;0;0
9602433E;0;316000;2;0;0;0;0;0;1;1;0;1;0;0
96024348;1;902000;2;0;0;1;0;0;1;0;1;1;0;0
9602464E;1;435000;2;1;1;0;1;0;0;0;1;0;0;1
96024879;1;487000;2;1;0;0;0;0;1;1;0;0;1;0
96026162;0;690000;2;1;0;0;1;0;0;0;0;1;0;1
96027010;0;363000;1;0;0;0;0;0;0;1;0;1;0;1
96027266;0;580000;1;0;0;0;1;0;1;0;0;1;0;0
96027347;1;3700000;4;1;0;0;0;0;0;1;1;0;1;1
96027533;0;487000;2;0;0;0;0;1;0;1;0;1;0;0
96027827;0;617000;1;0;0;0;1;1;0;0;1;1;0;0
96029706;0;544000;1;0;0;0;1;0;1;0;1;0;1;0
96032367;0;617000;1;0;0;1;0;0;0;0;1;1;0;1
96033649;0;3700000;4;0;0;0;1;0;0;0;1;1;0;1
96033789;0;582000;1;0;0;1;0;0;1;0;0;1;0;0
96034084;0;380000;1;0;1;1;0;0;1;0;1;0;0;0
96035633;0;614000;1;1;0;0;0;0;1;1;0;0;1;0
96036613;0;546000;2;0;0;0;1;0;1;0;1;1;0;0
96037857;0;1508000;5;1;1;0;1;0;0;0;0;0;0;1
96039191;0;690000;2;0;1;0;1;0;0;0;1;0;0;1
96039396;0;380000;1;0;0;0;1;0;1;0;0;0;1;0
96040149;0;546000;2;0;0;0;0;0;0;1;0;0;1;1
96040157;0;380000;1;0;0;1;0;0;0;0;1;0;1;1
96042109;0;690000;2;0;1;1;0;0;1;0;1;0;0;0
96043008;0;380000;1;0;0;0;1;0;1;0;1;0;1;0
96043105;0;690000;2;1;0;1;0;0;1;0;1;0;1;0
96043369;0;690000;2;0;0;0;1;0;0;0;1;0;1;1
96045191;0;546000;2;0;0;0;0;0;0;1;1;0;1;1
96046821;0;800000;1;0;1;0;1;0;1;0;0;0;0;0
96052074;1;800000;1;0;1;0;0;0;0;1;0;0;0;1
96060115;0;582000;2;0;1;0;1;0;1;0;1;0;0;0
9606272E;1;3700000;5;1;1;0;0;0;1;1;1;0;0;0
96066628;0;800000;1;0;1;0;1;0;0;0;1;0;0;1
96069104;1;3700000;3;1;0;1;0;1;0;0;1;0;1;0
96072997;0;690000;2;0;0;1;0;0;1;0;1;1;0;0
96073020;0;1436000;2;0;0;0;0;0;1;1;0;1;0;0
96073144;0;690000;2;0;0;0;0;0;1;1;1;1;0;0
96073543;1;3700000;4;1;0;0;0;0;1;1;0;1;0;0
96074310;0;300000;2;0;0;1;0;0;1;0;0;1;0;0
96081457;0;4900000;3;0;0;0;1;0;0;0;1;0;1;1
96081848;0;420000;2;0;0;0;1;0;0;0;1;0;1;1
96083891;0;1476711;2;1;0;0;1;0;1;0;1;0;1;0
96089539;1;3700000;5;1;1;0;1;0;1;0;1;0;0;0
96096624;1;3700000;5;1;0;0;1;0;1;0;0;0;1;0
96097043;1;780000;1;1;0;0;0;0;1;1;1;0;1;0
96097388;0;800000;1;0;0;0;1;0;1;0;1;0;1;0
96098015;1;1170000;3;0;0;1;0;0;1;0;1;0;1;0
96098066;0;725000;2;0;0;0;0;0;1;1;1;0;1;0
9610239E;0;525000;2;0;0;0;0;0;1;1;1;0;1;0
96110287;1;3700000;4;1;0;0;1;0;1;0;1;0;1;0
96110651;1;209000;2;1;0;0;1;0;1;0;1;0;1;0
96111607;1;780000;1;0;0;0;0;0;1;1;1;0;1;0
96112107;0;800000;1;0;0;0;1;0;1;0;1;0;1;0
96114851;0;340000;1;1;0;0;0;0;1;1;1;0;1;0
96115572;0;690000;2;1;0;1;0;0;1;0;1;1;0;0
96115661;1;690000;2;1;0;0;0;0;1;1;1;1;0;0
96116137;0;1064000;1;0;0;0;0;0;1;1;0;1;0;0
96116307;1;553000;3;1;0;0;1;0;1;0;1;1;0;0
96117540;0;950000;1;0;0;1;0;0;1;0;1;1;0;0
96118393;1;380000;1;1;0;0;1;0;1;0;1;1;0;0
96119578;0;1489000;2;0;0;0;1;0;1;0;1;1;0;0
96124865;0;1690000;3;0;0;0;1;0;1;0;0;1;0;0
96133368;1;740000;3;1;0;0;1;0;1;0;0;0;1;0
96133384;0;1271000;2;0;0;0;0;0;1;1;0;0;1;0
96136235;0;525000;2;0;0;0;0;0;1;1;1;0;1;0
96136553;0;420000;2;0;0;0;0;0;1;1;1;0;1;0
96136731;0;1580000;2;0;0;1;0;0;1;0;0;0;1;0
96136871;0;1600000;2;0;0;1;0;0;1;0;1;0;1;0
9613724E;0;525000;2;0;0;0;0;0;1;1;0;0;1;0
96137266;0;800000;1;0;0;1;0;0;1;0;0;0;1;0
96140038;0;800000;1;0;0;0;0;0;0;1;1;0;1;1
